alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
163.74147,1.0389048,0.5454765,1.0389048,339.19025385552845,70.34119567967434,185.56789467781414,2.466131,1
62.968254,0.47040257,1.3869047,0.47040257,8.136997072341565,39.065957564292844,329.7703120226193,1.2855076,1
29.317259,1.1748837,0.42361936,1.1748837,79.46816898269988,149.01398965399562,10.566419388534312,2.4493687,1
4.715283,1.5457683,0.65037704,1.5457683,300.2345072002948,20.825209123978777,26.90209130995545,6.5094247,1
102.35469,0.780297,1.2490393,0.780297,112.1105883209216,57.17794567588374,38.35365621979973,3.185551,1
7.941415,4.635227,2.0003557,4.635227,9.450761092215735,96.19196269655941,199.4533824030542,180.02711,1
22.62626,3.5172143,1.4227624,3.5172143,266.34032110931923,61.30747812229503,228.36950041348445,73.72566,1
160.32323,2.9533749,1.4917984,2.9533749,88.25712279544292,105.68358927461387,216.98375420205224,54.504944,1
172.98369,1.3697042,0.41903275,1.3697042,80.11075471150727,50.88546285129281,83.76389598697729,3.2929883,1
179.85606,7.620732,2.8228724,7.620732,295.386347534166,161.67497557153686,127.04886413381807,686.7098,1
143.95027,1.8915523,0.9647642,1.8915523,70.33863163153381,32.37006404925708,201.03948495425624,14.459275,1
5.5725965,2.7022932,0.5901813,2.7022932,343.4057939038501,74.38042221310367,152.4624064157178,18.052568,1
6.892073,3.766832,1.7256505,3.766832,166.2857938969647,50.315136464361224,221.39225211592571,102.563774,1
55.199875,0.40451643,1.1423129,0.40451643,52.845903594253656,65.00045218606118,311.33024174562223,0.7829716,1
176.49478,11.288246,2.0043726,11.288246,278.13199376880556,58.78710788605614,207.22040916730455,1069.8429,1
169.79648,2.4462185,1.0321459,2.4462185,287.81760575748257,142.59889302414234,313.6115673707821,25.871414,1
9.003893,4.1331816,1.7497014,4.1331816,327.1604695386209,129.60830785571557,139.26434111180592,125.204956,1
17.306479,1.1640978,0.65004843,1.1640978,184.072968650478,101.40095588003415,114.58416783941779,3.6898887,1
174.74118,4.8318067,1.8268906,4.8318067,44.79958813555256,148.12181716892906,201.1783674744808,178.65709,1
160.22375,2.556041,1.174533,2.556041,217.91848725115702,56.04683106478427,168.80858528214637,32.143227,1
120.88658,0.40733957,1.2384975,0.40733957,99.43849577680508,76.71884575187319,100.39575589297867,0.8607895,1
11.003808,3.5119917,0.74067944,3.5119917,152.2241493121293,127.77593679438185,232.99270258939123,38.267128,1
178.83421,7.7107625,5.4042935,7.7107625,346.8713312153538,158.03832745375252,287.6701396704956,1345.9292,1
102.33048,1.1571056,8.290408,1.1571056,59.17800145290743,14.621131809135195,46.452246327224245,46.495457,1
2.3169084,8.535611,3.2579348,8.535611,145.77160110094096,88.36681869200346,347.8549320010757,994.2607,1
8.388108,2.3563633,0.9664143,2.3563633,274.3626623641531,147.36811037860215,228.40215429632713,22.476902,1
47.637478,0.9412981,1.7131171,0.9412981,209.27107444594174,120.44905315270694,230.87344725173685,6.3581395,1
59.677746,2.051099,2.496003,2.051099,147.7706369752087,117.45628654990504,119.33381910707634,43.985245,1
29.595194,2.19462,1.2886313,2.19462,92.04776982313926,58.96833396665082,292.4958355975684,25.997759,1
152.00354,4.337643,1.9288195,4.337643,142.87267549336684,91.20100115645495,146.5412189395249,152.01549,1
2.848869,3.4359522,0.922293,3.4359522,44.34804850760925,94.47168128831926,312.31321799275065,45.609127,1
62.251335,4.709676,8.887338,4.709676,203.7396906439011,66.15644721191393,185.65581581458707,825.7381,1
46.18552,3.0348616,4.7369413,3.0348616,3.4432591316216588,64.0165920451858,298.34978799763894,182.75296,1
154.11841,1.8948667,1.0820123,1.8948667,294.4300683968608,133.60364475830073,47.347500610903914,16.273394,1
8.803068,8.842073,3.486203,8.842073,1.488737443715869,55.778831310115834,194.73350018509754,1141.6935,1
67.42008,1.0132643,1.6723729,1.0132643,175.93280722403404,75.32170668159884,331.20710130566647,7.1922913,1
127.12421,0.9623594,1.9140409,0.9623594,16.284364987353264,94.68409494521565,357.72650631124526,7.4253078,1
26.618357,5.7243986,2.4541907,5.7243986,65.685235732038,165.54935919484882,85.31109153997772,336.8656,1
55.147324,0.3628069,1.1494445,0.3628069,78.3726447389022,116.00643994717616,332.2553254347811,0.63376415,1
2.9328382,3.1572556,1.9470143,3.1572556,234.99115533447406,142.9085547863576,251.4018628923057,81.297516,1
0.80396026,16.17693,2.0059018,16.17693,118.5815114794072,158.64428549700398,219.0954032101098,2198.824,1
150.57347,7.5108037,3.8981926,7.5108037,339.773506828673,28.763162856930755,69.168910158797,921.13806,1
9.71584,2.9121938,0.8229791,2.9121938,269.807198130228,103.1465830031851,141.3917491856224,29.236,1
13.4293785,3.0422294,1.6947851,3.0422294,178.70117950838096,41.97161437394683,221.74132103035168,65.7033,1
165.10022,13.577214,4.754289,13.577214,277.11544105740757,45.588609229197004,178.8964598068666,3671.0947,1
16.138477,0.9671105,0.42422828,0.9671105,189.3028015001406,135.77842503874322,173.3816771103652,1.6620361,1
141.08177,0.9138818,0.4153285,0.9138818,197.73129475968574,70.52836667141466,16.951139195293255,1.4529825,1
37.410652,8.0344305,2.8288448,8.0344305,162.44016870335355,82.01151156008721,353.17862880969903,764.90576,1
170.98619,3.2118604,1.4750321,3.2118604,288.64534453481775,100.85084202649061,170.1761775939659,63.73873,1
39.649025,1.3550724,0.3283037,1.3550724,140.88800771043444,97.8347688154227,348.6178094808969,2.525163,1
1.7647628,1.6154332,1.2783252,1.6154332,300.47877192861847,66.4690907435567,307.83158127167206,13.973591,1
104.87791,0.8172132,1.5967251,0.8172132,83.06780421710997,90.14353849182964,62.5434218435995,4.4667277,1
112.300156,1.0868033,1.1716907,1.0868033,159.11792626204215,113.36842026238088,83.52437764690048,5.797003,1
170.44391,2.6163976,1.4143302,2.6163976,13.551381463457297,123.3723692485098,280.820260981497,40.555237,1
128.70387,0.8335169,1.5715625,0.8335169,174.06768250282897,89.08953314087032,49.996414662708716,4.5735044,1
177.54483,1.2245805,1.0331497,1.2245805,310.15947104108415,51.67292665170322,2.6678666071252666,6.4897294,1
21.754793,2.774263,1.0674767,2.774263,49.59512419770424,49.231882516983234,288.5569373302451,34.414562,1
170.16702,2.826326,2.5331755,2.826326,296.47357868992174,112.14219735503916,140.15821128187721,84.76145,1
147.24348,5.561494,1.1645801,5.561494,232.25212640175786,135.94313223116214,50.124889722543514,150.88321,1
22.963743,8.371826,3.1940756,8.371826,282.3598112363921,90.11039800172686,185.5422791524477,937.7223,1
156.58359,1.5194473,0.862586,1.5194473,265.48712485473396,112.81973573629837,121.16825900348569,8.341849,1
174.80432,7.1705136,3.2167625,7.1705136,36.706721203360296,130.33682498412568,46.00663041928981,692.8004,1
175.96384,8.676372,4.7802305,8.676372,355.0050064614802,93.80967637977633,232.14702824987273,1507.3488,1
17.585995,2.8951497,0.74251366,2.8951497,104.8010148568247,114.08244169148276,228.9184521062914,26.069645,1
150.6645,6.164199,3.1560974,6.164199,176.75650001649942,77.19997617812764,173.58951441409246,502.33368,1
134.27446,0.5178079,1.5445296,0.5178079,82.46568910829151,70.88509961146558,173.55732804660278,1.7346913,1
31.835714,2.9064102,0.8517825,2.9064102,13.446342001314479,97.51339661148164,164.11844675501405,30.13916,1
6.1755505,8.740957,2.039599,8.740957,66.91903352517144,37.866194246949334,296.59221342545584,652.7568,1
127.81703,0.60559624,1.7140274,0.60559624,245.53343010418675,99.04460090759603,336.97592140048664,2.6331327,1
179.22722,5.7724056,1.5147052,5.7724056,161.10792378485377,66.35717892582866,283.7653312513302,211.4124,1
47.977207,0.8518189,3.0736747,0.8518189,212.77744113846632,149.37285104568352,346.2270178320291,9.342027,1
161.35446,10.011278,5.514283,10.011278,340.0005704347256,139.8779491247694,114.39057028163553,2315.0308,1
174.49136,1.8931249,0.73,1.8931249,249.81160266956635,153.54932907272075,37.18866903502482,10.958978,1
37.514618,1.4022188,0.66752017,1.4022188,252.98221661659795,114.42856110736665,13.057963105350986,5.497745,1
149.4848,2.2992187,1.1928895,2.2992187,239.16638295469966,142.82556444171493,241.24483162149886,26.414927,1
129.36707,0.965164,1.7422652,0.965164,276.2842855596135,75.08059095241127,106.54634373910537,6.798375,1
111.18016,0.89762276,1.4935261,0.89762276,38.732654784042616,101.52265702022986,276.61670070159016,5.0406804,1
113.18869,1.6942153,2.663496,1.6942153,288.2067092195769,93.11036977303652,216.6945711337954,32.02417,1
0.7768824,4.5476775,0.55296296,4.5476775,309.1494813863107,117.90400479783099,72.55768405914374,47.903137,1
106.504364,0.46131396,0.8177932,0.46131396,183.62110749579662,37.773053761454605,305.44856170479585,0.7289962,1
177.59131,6.331787,1.8453898,6.331787,272.83375211539516,140.3806647956476,112.25055074824229,309.90555,1
176.30833,17.101263,2.7901418,17.101263,217.31792945451977,75.77800273357295,244.1686018291732,3417.994,1
52.559345,0.5020745,0.9451878,0.5020745,34.41245778980637,65.58674947116758,334.10670911271035,0.99802876,1
140.27953,3.3442283,2.0853443,3.3442283,122.99391089325117,68.28499407764355,338.5750670016702,97.691826,1
103.398796,0.8283015,1.3556508,0.8283015,116.33634076034754,96.71772764258014,82.43619914133622,3.8959498,1
17.144526,1.9850665,0.5348912,1.9850665,159.331752965937,69.51856202166105,92.92026908383113,8.828851,1
5.369802,6.7904625,2.021888,6.7904625,339.3764549721759,3.737705948225138,299.24834552132154,390.52103,1
17.846151,1.2521956,0.69400245,1.2521956,191.1166305953598,117.56378541024857,12.715497437743567,4.558206,1
8.00809,1.9233466,0.7158268,1.9233466,300.2261353622389,86.17062609082966,331.0179414370435,11.092047,1
176.54411,7.0581274,1.6082506,7.0581274,123.22581937906452,87.97384683516329,181.06362497445207,335.59952,1
36.3796,1.4644603,0.7222304,1.4644603,218.4576383028593,66.10782256261817,147.2736489931464,6.48813,1
0.88864833,5.9342995,0.808611,5.9342995,94.37917720973996,103.65654423165427,193.32572831303378,119.27988,1
3.5061612,8.554967,2.8293996,8.554967,19.242083615305894,41.18617919524616,256.00962783208786,867.40027,1
175.97702,18.018051,7.1377163,18.018051,47.1294347984399,81.25492847207292,36.75912862562911,9706.5205,1
178.10733,6.476394,2.2657776,6.476394,184.0986551690379,35.11904139988688,165.78133172406189,398.0819,1
63.854225,2.5065298,3.5402362,2.5065298,276.10386162031176,44.81106768317167,65.59219488622334,93.16797,1
0.9758145,5.0920057,0.632547,5.0920057,256.6851097398829,135.95459553364802,303.57390536737154,68.700386,1
169.09836,2.644791,0.5908462,2.644791,305.6457870140808,65.09506466616114,351.1903226954626,17.31194,1
114.106804,0.68015367,1.5703312,0.68015367,43.602920465958015,94.87487650905356,28.080821426973383,3.0429442,1
167.87065,1.6295964,0.4634242,1.6295964,321.58961739348814,122.7899303978956,9.078928539771514,5.1549854,1
170.76915,3.061176,1.5461574,3.061176,185.26311074143854,111.8234421540039,328.2289266829075,60.690247,1
116.40283,0.76679015,1.1830065,0.76679015,322.6215309433185,144.38620945931493,176.26867323875226,2.9135926,1
159.80441,3.6628137,1.8271194,3.6628137,339.01515374615093,97.5405689990891,132.23643981031304,102.67984,1
143.5058,1.435682,0.76950675,1.435682,70.94822629317532,133.71587461059764,90.02946274005348,6.643816,1
8.455744,2.697374,0.74217105,2.697374,258.15291902810407,85.55439569310086,244.12178737945456,22.619083,1
11.733097,4.85425,1.5278491,4.85425,298.9091157410829,144.57656609028055,298.7850754754239,150.80417,1
8.744176,6.1111984,1.8445296,6.1111984,48.73749700107059,83.05012157229817,210.62841415033688,288.55396,1
154.019,1.2615072,0.45050886,1.2615072,82.85528651794984,145.68429084652342,123.1322400236144,3.003111,1
162.4239,1.5407094,0.90894634,1.5407094,231.19425939841906,155.61910354497923,186.44354154443494,9.037917,1
172.22081,1.4517825,0.5467356,1.4517825,150.6659477767678,154.99847003622278,116.53683746201182,4.8269086,1
130.83388,0.63081574,1.8937092,0.63081574,38.43260544909003,45.615088148816476,245.64944933271198,3.1565084,1
148.1719,11.684199,7.6648703,11.684199,77.66151815635673,97.78971005439439,72.6348440866746,4383.2007,1
136.89499,1.142676,0.5589454,1.142676,124.45862743775179,61.62944556131036,315.22076758957735,3.057062,1
168.29143,7.300465,2.3178015,7.300465,55.51960210433773,110.9457038462775,278.0489172128516,517.4471,1
48.624535,0.49204552,1.0548403,0.49204552,67.85292646314487,156.32293861126706,111.5864200343735,1.0697588,1
154.31311,7.710824,3.9131594,7.710824,234.02577007988899,88.92352695989743,32.840024045239595,974.58057,1
18.864521,2.277824,1.0131238,2.277824,163.6263120180147,136.16782776618192,165.294568600535,22.018688,1
170.42346,1.0494972,0.6875442,1.0494972,259.5488158440391,27.122397518593836,326.31125686006317,3.1721365,1
4.125503,2.4195771,1.1619781,2.4195771,224.7245420297757,109.60514908881918,248.42381330373834,28.494793,1
176.73117,4.050566,1.0431819,4.050566,30.104601023271176,76.58274629933638,300.62352726594156,71.69356,1
32.3186,2.1736588,0.82099164,2.1736588,156.6736293836351,158.01688415140075,128.32689637984598,16.248383,1
2.579898,1.207804,0.32513207,1.207804,21.661138011226353,110.69333798086876,101.88360744042816,1.9867413,1
120.21771,0.78145295,1.3161781,0.78145295,224.68586296285065,84.0065920778425,94.94930430485525,3.3667352,1
5.058096,3.868683,0.8928714,3.868683,232.45059873680916,102.24575933445206,107.32526759520529,55.976257,1
159.00519,3.0814416,0.58360827,3.0814416,227.63471259408638,72.7305251655375,99.83532816577313,23.212288,1
37.775036,5.0958276,3.145464,5.0958276,325.5147051311056,103.97045958295212,104.566073246987,342.1392,1
113.63887,0.47223696,1.3649731,0.47223696,191.30751796552448,47.70268926526929,115.97025696793635,1.2750659,1
174.70644,8.593938,2.759024,8.593938,188.66044582491475,62.783800621429386,199.23716784517853,853.5491,1
7.4362426,4.5153847,1.8454361,4.5153847,22.556075193083867,85.85227633506113,311.2739455483562,157.6076,1
158.76471,2.232545,0.7155978,2.232545,108.46546661804946,104.15217106433306,97.88415886888636,14.940256,1
55.765083,0.76888174,4.626682,0.76888174,327.6162159197261,67.20503785452986,162.76164481281603,11.45717,1
53.501953,1.1296563,1.9926656,1.1296563,305.00728680473424,131.9422000450341,225.58519261943292,10.651622,1
155.6721,5.1365633,2.4405637,5.1365633,211.51432890666123,77.53624804218546,188.49657211566952,269.72678,1
165.18196,3.7062132,2.135639,3.7062132,170.21354574548286,22.11441001767577,266.2903828066066,122.87889,1
1.2541939,4.7171726,0.76763016,4.7171726,6.627979497290642,141.6857905381383,134.07696215570905,71.5491,1
148.92886,11.746519,4.984124,11.746519,153.1368487242531,35.42414152090758,144.3417789058248,2880.6855,1
14.667874,11.857295,2.9889152,11.857295,8.454277574670256,38.99047736883679,346.0182108813997,1760.2463,1
11.320021,2.2897236,1.0645204,2.2897236,184.9755930173046,62.81608943392178,220.91867664148145,23.378075,1
168.83287,6.614159,1.8910131,6.614159,210.62376966046426,28.51160526881114,261.0174297870665,346.52332,1
147.74866,1.2899989,0.4571892,1.2899989,65.37888337545112,86.23934925471075,97.40520171043059,3.186862,1
22.784851,2.0697873,1.1345421,2.0697873,202.66138191075544,85.64698700278247,70.9867755291623,20.359198,1
143.91177,2.042247,0.819002,2.042247,111.01604547592201,70.57452478174972,274.1064564683476,14.308369,1
138.61847,3.1693847,1.3495026,3.1693847,326.42396237572154,144.92434142137705,168.29524033939018,56.782207,1
177.92757,7.180582,1.4775983,7.180582,331.4735663926551,51.52351468188516,287.0073579497207,319.12756,1
174.2749,5.4342027,1.6077434,5.4342027,120.79284950742927,98.23356010759096,299.12393094018006,198.87355,1
131.45264,1.4285245,2.14479,1.4285245,277.8546064414532,59.63400148839267,274.9396641246728,18.333641,1
177.06387,3.2127619,2.0718708,3.2127619,295.4568192327966,72.49802919330006,60.07358386886,89.579445,1
122.82537,0.48667717,1.1977122,0.48667717,156.8136871036514,24.009428071636876,54.18484833835178,1.1882915,1
29.079222,1.1946743,0.38232577,1.1946743,275.0841088367488,129.46041037493637,194.42878154095766,2.2857106,1
16.214943,2.6668766,0.5892216,2.6668766,11.309213042779998,73.31734319608924,252.95247771698317,17.553879,1
1.9596288,8.163541,3.6739483,8.163541,131.12334446217727,123.64677580927915,40.138889488819636,1025.6019,1
14.633195,1.6615615,1.0497737,1.6615615,208.5074668098088,171.0659426256341,255.0332748002001,12.139957,1
4.713717,8.223268,4.77499,8.223268,243.97042747465505,104.17266011598029,232.0053480382425,1352.5396,1
2.9468653,3.7847583,0.73113865,3.7847583,113.11850613945519,121.1178769130651,350.49780432773724,43.8697,1
8.911401,10.132371,3.2942405,10.132371,328.2515244332955,41.87877973936874,83.86544334052786,1416.6615,1
149.82031,3.789655,1.2245013,3.789655,200.50946440593154,35.62133379591437,83.32595441135909,73.66263,1
67.50123,0.42819762,1.433006,0.42819762,23.40359129871647,93.80979426270547,269.8536275506083,1.1005889,1
168.365,2.1017163,1.7719278,2.1017163,287.1691424561642,89.71306617016756,36.702801455073406,32.78558,1
15.165231,6.5814424,3.6390193,6.5814424,140.1528753328974,50.01288806925804,322.0785372868617,660.2602,1
42.064205,5.4316134,1.7579603,5.4316134,14.198374734583918,78.13262922176432,230.24331525754974,217.24782,1
28.009893,4.158102,1.0038505,4.158102,192.86352164923196,23.468478293594632,213.85657024247817,72.70226,1
150.25983,3.3067126,1.8659682,3.3067126,270.02720239369853,153.68648777530802,353.1305707228105,85.4645,1
2.0632036,2.7183795,0.8982978,2.7183795,166.30046722586937,147.17199802635946,281.1740990983107,27.805399,1
141.22218,1.5770301,0.46155018,1.5770301,272.2685591951559,155.2473456931792,184.7903104373317,4.8082547,1
141.2732,1.0735102,0.51502067,1.0735102,125.4997283988581,62.888514847335436,215.12277323599457,2.48614,1
50.240524,1.5393409,3.6049645,1.5393409,354.63795419579117,148.67375097770784,332.617724508221,35.781555,1
46.44143,1.1630082,10.56732,1.1630082,107.85236971323417,121.81250100751338,252.92915192180553,59.871353,1
150.75642,3.072203,2.3846662,3.072203,185.38961974957496,110.43481281453803,11.345759342234084,94.27922,1
170.83038,7.342033,1.2979846,7.342033,113.42619577036596,119.50398089886636,5.52334061490928,293.08313,1
170.52841,2.1741638,0.94811296,2.1741638,166.35675120107675,123.61797209438414,283.31991809297665,18.772982,1
12.75623,1.1814218,0.46551365,1.1814218,163.8282662615453,118.17375020036573,302.3328241674449,2.7216418,1
103.46476,0.7321502,2.3050447,0.7321502,232.74233963146125,166.55668418731773,194.58134681771634,5.175691,1
152.72348,3.3928692,1.226973,3.3928692,106.03558058901886,125.94311378219534,302.3067362356096,59.16405,1
144.26154,4.0809407,2.142301,4.0809407,104.22034497120494,63.40740317539469,39.69001180816086,149.44788,1
99.42736,1.1648741,1.6819441,1.1648741,16.53357308455717,86.75748802364991,0.3412234328629253,9.560006,1
77.79448,1.9261701,3.6576922,1.9261701,332.8806984040566,42.346065082129265,109.44036325529225,56.84406,1
173.51129,1.3547362,0.5349895,1.3547362,128.51261129994586,119.37799475445783,355.18029789574217,4.1128545,1
50.234024,0.4144658,2.06353,0.4144658,181.46599617760117,21.79183313684343,184.87839672068955,1.4848304,1
125.169075,1.3598746,1.9922305,1.3598746,132.73897167040556,64.49505020002465,290.1400065442765,15.432133,1
179.2914,2.8509533,0.88833225,2.8509533,202.0870176321826,150.49002634563283,108.07886217668538,30.24435,1
38.532,3.7931542,2.0875278,3.7931542,296.13332291678154,90.36169149578033,255.79160372515554,125.81194,1
83.762794,0.5560874,1.246424,0.5560874,181.63503270290616,153.51146553898332,31.286073779134057,1.6145089,1
24.408192,3.0678606,1.4254061,3.0678606,234.69036051828326,94.28797741488737,240.53374765245877,56.195107,1
177.24562,14.902054,8.193596,14.902054,172.9836579848413,93.7248267302437,34.96108047501486,7621.7627,1
14.016107,1.7952132,0.6165878,1.7952132,222.19249137515956,75.19869354804743,191.98202440518006,8.323685,1
12.946939,2.2707522,1.8864064,2.2707522,319.9171036401685,166.25733247860097,247.22347174496431,40.74397,1
47.95128,0.48167542,1.6210718,0.48167542,145.00219049596254,141.05396932769744,309.24565214893516,1.5754325,1
177.41727,2.2879117,0.94468313,2.2879117,220.4976602953819,31.597483646586973,12.524582469450603,20.713491,1
6.368566,2.618147,0.5742607,2.618147,180.41969397521277,26.20540665718745,256.6832159403026,16.488674,1
125.67214,0.80899304,1.3662568,0.80899304,328.8808835592809,87.35492168992677,318.54313287656333,3.7455063,1
170.3176,2.999323,1.0945414,2.999323,129.70824951199666,79.30314741119552,332.90604656204715,41.244617,1
175.81734,5.4906983,1.9623578,5.4906983,178.33586566946062,125.08195434673812,107.62933485837225,247.81178,1
178.12354,4.7355423,3.5430367,4.7355423,344.10038405806074,47.663673000701905,0.70593330346095,332.8156,1
30.807598,8.978794,3.6456695,8.978794,55.57329074229739,43.52671969706945,179.99318121017168,1231.1244,1
111.57029,1.0290135,2.5262802,1.0290135,168.27606277727816,127.46439396951372,177.58719379664544,11.20501,1
120.524055,0.48211148,1.0192277,0.48211148,157.27536782461465,151.0608777694084,23.55081942804933,0.9923271,1
65.56294,2.2930198,3.5206413,2.2930198,310.3348693291312,167.80475781027903,277.0949038730604,77.54003,1
26.050161,4.496168,1.8301,4.496168,138.23063374431885,72.90161016158814,291.23614478966016,154.97034,1
153.90778,2.379849,0.71598196,2.379849,7.703823753168618,108.11705548499168,82.41722965037273,16.985935,1
178.02666,9.293267,1.6955556,9.293267,132.91855734062986,120.8137452094615,99.79312131666283,613.3912,1
157.2462,3.1457186,1.3279524,3.1457186,301.01306252418647,105.97964056290141,67.86220118883934,55.04411,1
178.24243,6.2405543,3.0298645,6.2405543,13.913480847519914,120.23831702700018,304.3923240255448,494.26306,1
115.35201,0.77254313,1.0587183,0.77254313,204.01400293912212,115.23477078452368,307.5690906187138,2.6467597,1
162.1523,1.6027285,0.7440148,1.6027285,48.22361301724961,115.08919726216641,21.33785354658962,8.00553,1
3.0502365,8.123445,2.4469314,8.123445,221.7259257327586,61.148691430875495,50.099018797696495,676.3801,1
158.54839,2.8743727,0.7082488,2.8743727,279.23074200091634,47.96722870587409,316.79513593974474,24.510979,1
20.981337,2.8406897,0.7080423,2.8406897,44.57357174681916,90.371270512787,281.480590391535,23.932905,1
100.14692,0.5896666,1.0520989,0.5896666,41.29148199481231,30.623661962360075,289.26364988023596,1.5323509,1
176.01378,7.5999756,1.3399528,7.5999756,256.1496479216834,128.02997642123103,27.852117485692354,324.19217,1
158.51657,4.003329,1.8841778,4.003329,58.68832724990991,68.73226775551437,273.0389615597668,126.489075,1
150.80688,3.02978,1.119366,3.02978,266.09160853594875,85.1629631770524,161.1822009182834,43.041054,1
80.805695,1.7905278,2.4099526,1.7905278,120.09798977177307,120.08140461582705,84.10850414539416,32.36378,1
9.448945,1.945051,0.8751415,1.945051,256.49903469706186,143.31329636512416,318.62735070726956,13.86848,1
42.425663,2.636259,0.5922003,2.636259,152.57001707734148,139.40530188153446,266.4843913133773,17.239845,1
162.2307,1.4099721,0.34265375,1.4099721,90.96674738625376,95.33866489846451,28.140357656287446,2.8534162,1
4.933837,11.100637,2.651634,11.100637,320.7131835673709,81.19507961105056,294.2812726182311,1368.6677,1
167.05394,2.7267687,0.9076748,2.7267687,183.63954144071124,113.74178837666597,265.8663026126119,28.26933,1
9.657179,1.0097762,0.41991532,1.0097762,176.55923481767383,61.13872469066714,84.91306490527512,1.793497,1
29.8325,1.2743219,1.105007,1.2743219,23.145101043988124,122.32761108449712,158.68845928126777,7.5164356,1
5.964474,7.4086723,4.203719,7.4086723,163.91433296826105,64.54498205180533,107.78383468182864,966.50275,1
15.273001,12.816652,5.802306,12.816652,11.727769535954875,72.33616179644011,280.98170701055335,3992.4404,1
16.40246,2.9896445,0.8117257,2.9896445,192.69652398821881,33.64752993971255,11.703251163741365,30.39044,1
174.84038,4.4179344,1.3527498,4.4179344,192.32599716184055,135.19155810954075,243.7994622899266,110.59733,1
26.165312,2.714299,1.2654034,2.714299,93.4606486211109,41.776049308733896,102.85551940803586,39.05107,1
35.0716,1.256938,0.514636,1.256938,211.4410279144186,154.35257733202303,55.50495901620198,3.4057791,1
153.14441,3.0394003,1.3267537,3.0394003,54.15725059163336,65.29794685583676,301.035856238616,51.33987,1
12.080266,1.1521556,0.4775628,1.1521556,208.3593126236708,115.8092769330915,233.81867897437323,2.65547,1
5.7694526,2.9852219,1.6408234,2.9852219,319.1013418680737,47.82884982022047,53.907164737938785,61.24966,1
29.240606,1.7213575,0.4320412,1.7213575,189.64782978112268,90.39756822137583,239.68509921999657,5.3623595,1
1.4033474,6.911635,4.0043564,6.911635,279.826300621502,75.13945558452984,14.02572101810413,801.27747,1
167.08192,2.4391818,1.3340427,2.4391818,146.7193764591029,129.8035403647036,26.37138738446365,33.24656,1
35.088383,2.3378313,0.6954807,2.3378313,145.16838377198843,92.3507114625399,155.7671220915497,15.922088,1
166.77084,2.052493,0.4497959,2.052493,183.25940550818473,110.89299882255985,7.267103427256132,7.937204,1
13.062395,8.178253,4.2672873,8.178253,250.99823230040363,103.09823182967051,161.73205472272946,1195.5332,1
69.00344,0.44358653,1.8267564,0.44358653,324.68628330376197,99.68636910221747,349.8497396127579,1.5056566,1
11.522933,3.0651162,0.85713446,3.0651162,59.75980573929267,68.58404888029733,130.7637912696025,33.731174,1
144.71172,1.4859891,0.45898858,1.4859891,104.43455366072052,135.41358865207457,182.30927383283606,4.2454305,1
145.5154,1.836616,0.7770021,1.836616,325.027144982262,65.98945289936776,328.6227215091399,10.978615,1
2.0191002,2.138784,0.42309675,2.138784,31.22262323744293,64.17814428948377,204.66568605497272,8.107037,1
138.2535,1.9168916,1.3455964,1.9168916,10.054511724089625,13.724561908921213,21.110883882226403,20.71088,1
11.05289,2.97552,1.4268931,2.97552,318.94450255589203,42.49169347311114,173.58844663141943,52.918285,1
19.673649,12.409962,4.555129,12.409962,100.43001443016844,101.48322412615858,118.53788927313683,2938.5303,1
17.722065,8.143684,3.8363085,8.143684,162.71836515968667,22.48075651204364,126.05546746211346,1065.7222,1
179.09886,10.008481,3.02463,10.008481,201.718839856235,111.7996685615905,329.85518003031626,1269.104,1
12.082357,9.768572,3.1389465,9.768572,338.9307556843386,60.89196081978286,3.7021564415176376,1254.6849,1
68.96006,2.097301,3.3113487,2.097301,220.17006256174705,54.70086378854281,303.31345581722604,61.011974,1
178.73108,1.305525,0.40354234,1.305525,36.959255474111394,109.96743765630674,143.7264505832065,2.8810322,1
178.18077,14.531131,5.542695,14.531131,109.24943490867756,53.8248868892075,172.89009987642442,4902.3965,1
107.236855,4.2064996,6.7716036,4.2064996,348.0252557519613,136.003146204838,340.5204185748869,501.90533,1
161.51474,10.35439,4.5978107,10.35439,350.3470908530175,128.31591203179963,124.6870131634475,2064.851,1
178.49442,4.755285,1.3347385,4.755285,135.78676046021073,105.85368012800345,85.16553386065985,126.42642,1
13.937882,6.9542694,1.9229574,6.9542694,62.28288871986137,122.90106205909609,181.3867294788254,389.5483,1
52.932625,0.8595957,4.282121,0.8595957,157.77338045692238,77.3770187742343,289.32096242271405,13.253668,1
144.48846,2.123832,1.4409974,2.123832,262.1680905685612,118.01989352452186,234.2798664533235,27.226519,1
140.43166,1.8610069,1.1541644,1.8610069,181.6794761520062,50.12398705443724,167.27565309355717,16.743732,1
75.838554,0.6083382,2.7075393,0.6083382,61.51076773102787,159.95373296853575,127.81424140381255,4.1971407,1
11.842396,1.3672878,1.045548,1.3672878,80.32172709297656,120.73494828060416,207.4390634452017,8.187521,1
174.87419,2.0076988,0.617468,2.0076988,123.18044505084981,88.55858241512809,8.458679241811625,10.425579,1
97.05822,0.6855927,1.2490509,0.6855927,250.78281567133803,104.895249638762,105.5680136385994,2.4592412,1
16.719196,3.9885817,1.5746131,3.9885817,87.80118522162407,142.13668510513688,56.46326664831217,104.92995,1
8.808904,1.1784436,0.42771435,1.1784436,123.53496787410798,72.48131592639132,206.92775303831323,2.4880552,1
